box_name,sensor_name,box_id,sensor_id,lat,lon,unit,current_time,value
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:56:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:55:28,18.35
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:54:28,18.26
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:53:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:52:28,18.35
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:51:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:50:28,18.65
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:49:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:48:28,18.74
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:47:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:46:28,18.55
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:45:28,18.55
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:44:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:43:28,18.55
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:42:28,18.55
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:41:28,18.55
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:40:28,18.65
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:39:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:38:28,18.65
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:37:28,18.65
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:36:28,18.55
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:35:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:34:28,18.55
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:33:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:32:28,18.55
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:31:43,18.35
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:30:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:29:28,18.65
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:28:28,18.55
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:27:28,18.55
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:26:28,18.45
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:25:28,18.84
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:24:28,18.65
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:23:28,18.94
IKG Particulate Matter,rel. Luftfeuchte,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87c,8.50733,47.408462,%,2021-05-19 08:22:28,18.84
